t,e_ec
   3.1399999298155308      ,  0.93967055060852345     
   3.1499999295920134      ,  0.93957695405301567     
   3.1599999293684959      ,  0.93948401234871048     
   3.1699999291449785      ,  0.93939176199380225     
   3.1799999289214611      ,  0.93930023884344038     
   3.1899999286979437      ,  0.93920947809699762     
   3.1999999284744263      ,  0.93911951428634810     
   3.2099999282509089      ,  0.93903038126475746     
   3.2199999280273914      ,  0.93894211219686119     
   3.2299999278038740      ,  0.93885473954930965     
   3.2399999275803566      ,  0.93876829508233883     
   3.2499999273568392      ,  0.93868280984215235     
   3.2599999271333218      ,  0.93859831415416028     
   3.2699999269098043      ,  0.93851483761700649     
   3.2799999266862869      ,  0.93843240909746428     
   3.2899999264627695      ,  0.93835105672610675     
   3.2999999262392521      ,  0.93827080789378503     
   3.3099999260157347      ,  0.93819168924889740     
   3.3199999257922173      ,  0.93811372669546567     
   3.3299999255686998      ,  0.93803694539190663     
   3.3399999253451824      ,  0.93796136975063127     
   3.3499999251216650      ,  0.93788702343835395     
   3.3599999248981476      ,  0.93781392937707775     
   3.3699999246746302      ,  0.93774210974584682     
   3.3799999244511127      ,  0.93767158598316702     
   3.3899999242275953      ,  0.93760237879002661     
   3.3999999240040779      ,  0.93753450813366201     
   3.4099999237805605      ,  0.93746799325190389     
   3.4199999235570431      ,  0.93740285265806689     
   3.4299999233335257      ,  0.93733910414657073     
   3.4399999231100082      ,  0.93727676479892619     
   3.4499999228864908      ,  0.93721585099044391     
   3.4599999226629734      ,  0.93715637839731114     
   3.4699999224394560      ,  0.93709836200421281     
   3.4799999222159386      ,  0.93704181611245618     
   3.4899999219924212      ,  0.93698675434843259     
   3.4999999217689037      ,  0.93693318967255868     
   3.5099999215453863      ,  0.93688113438861964     
   3.5199999213218689      ,  0.93683060015333908     
   3.5299999210983515      ,  0.93678159798649407     
   3.5399999208748341      ,  0.93673413828107210     
   3.5499999206513166      ,  0.93668823081393404     
   3.5599999204277992      ,  0.93664388475660743     
   3.5699999202042818      ,  0.93660110868626323     
   3.5799999199807644      ,  0.93655991059697563     
   3.5899999197572470      ,  0.93652029791110714     
   3.5999999195337296      ,  0.93648227749079682     
   3.6099999193102121      ,  0.93644585564960325     
   3.6199999190866947      ,  0.93641103816417581     
   3.6299999188631773      ,  0.93637783028603505     
   3.6399999186396599      ,  0.93634623675334350     
   3.6499999184161425      ,  0.93631626180263627     
   3.6599999181926250      ,  0.93628790918062232     
   3.6699999179691076      ,  0.93626118215584275     
   3.6799999177455902      ,  0.93623608353027554     
   3.6899999175220728      ,  0.93621261565083702     
   3.6999999172985554      ,  0.93619078042076342     
   3.7099999170750380      ,  0.93617057931080083     
   3.7199999168515205      ,  0.93615201337025777     
   3.7299999166280031      ,  0.93613508323783057     
   3.7399999164044857      ,  0.93611978915220040     
   3.7499999161809683      ,  0.93610613096242679     
   3.7599999159574509      ,  0.93609410813799454     
   3.7699999157339334      ,  0.93608371977865190     
   3.7799999155104160      ,  0.93607496462391138     
   3.7899999152868986      ,  0.93606784106221452     
   3.7999999150633812      ,  0.93606234713974912     
   3.8099999148398638      ,  0.93605848056897334     
   3.8199999146163464      ,  0.93605623873665755     
   3.8299999143928289      ,  0.93605561871161702     
   3.8399999141693115      ,  0.93605661725204459     
   3.8499999139457941      ,  0.93605923081235121     
   3.8599999137222767      ,  0.93606345554966985     
   3.8699999134987593      ,  0.93606928732983286     
   3.8799999132752419      ,  0.93607672173300238     
   3.8899999130517244      ,  0.93608575405876682     
   3.8999999128282070      ,  0.93609637933074974     
   3.9099999126046896      ,  0.93610859230087773     
   3.9199999123811722      ,  0.93612238745300425     
   3.9299999121576548      ,  0.93613775900622742     
   3.9399999119341373      ,  0.93615470091752506     
   3.9499999117106199      ,  0.93617320688411598     
   3.9599999114871025      ,  0.93619327034518052     
   3.9699999112635851      ,  0.93621488448315948     
   3.9799999110400677      ,  0.93623804222458340     
   3.9899999108165503      ,  0.93626273624036449     
   3.9999999105930328      ,  0.93628895894566400     
   4.0099999103695154      ,  0.93631670249925913     
   4.0199999101459980      ,  0.93634595880248273     
   4.0299999099224806      ,  0.93637671949764956     
   4.0399999096989632      ,  0.93640897596606987     
   4.0499999094754457      ,  0.93644271932559719     
   4.0599999092519283      ,  0.93647794042776344     
   4.0699999090284109      ,  0.93651462985452782     
   4.0799999088048935      ,  0.93655277791451597     
   4.0899999085813761      ,  0.93659237463897282     
   4.0999999083578587      ,  0.93663340977730314     
   4.1099999081343412      ,  0.93667587279220166     
   4.1199999079108238      ,  0.93671975285450382     
   4.1299999076873064      ,  0.93676503883765938     
   4.1399999074637890      ,  0.93681171931190843     
   4.1499999072402716      ,  0.93685978253819746     
   4.1599999070167542      ,  0.93690921646171232     
   4.1699999067932367      ,  0.93696000870532581     
   4.1799999065697193      ,  0.93701214656265264     
   4.1899999063462019      ,  0.93706561699097779     
   4.1999999061226845      ,  0.93712040660396323     
   4.2099999058991671      ,  0.93717650166424804     
   4.2199999056756496      ,  0.93723388807580243     
   4.2299999054521322      ,  0.93729255137624712     
   4.2399999052286148      ,  0.93735247672906308     
   4.2499999050050974      ,  0.93741364891568846     
   4.2599999047815800      ,  0.93747605232761910     
   4.2699999045580626      ,  0.93753967095849522     
   4.2799999043345451      ,  0.93760448839612220     
   4.2899999041110277      ,  0.93767048781461493     
   4.2999999038875103      ,  0.93773765196657077     
   4.3099999036639929      ,  0.93780596317528109     
   4.3199999034404755      ,  0.93787540332712571     
   4.3299999032169580      ,  0.93794595386408108     
   4.3399999029934406      ,  0.93801759577633570     
   4.3499999027699232      ,  0.93809030959524531     
   4.3599999025464058      ,  0.93816407538630786     
   4.3699999023228884      ,  0.93823887274257611     
   4.3799999020993710      ,  0.93831468077817448     
   4.3899999018758535      ,  0.93839147812228374     
   4.3999999016523361      ,  0.93846924291326994     
   4.4099999014288187      ,  0.93854795279331105     
   4.4199999012053013      ,  0.93862758490329734     
   4.4299999009817839      ,  0.93870811587816694     
   4.4399999007582664      ,  0.93878952184271602     
   4.4499999005347490      ,  0.93887177840770497     
   4.4599999003112316      ,  0.93895486066663758     
   4.4699999000877142      ,  0.93903874319280745     
   4.4799998998641968      ,  0.93912340003707828     
   4.4899998996406794      ,  0.93920880472599899     
   4.4999998994171619      ,  0.93929493026062483     
   4.5099998991936445      ,  0.93938174911580419     
   4.5199998989701271      ,  0.93946923324010079     
   4.5299998987466097      ,  0.93955735405639007     
   4.5399998985230923      ,  0.93964608246290182     
   4.5499998982995749      ,  0.93973538883512442     
   4.5599998980760574      ,  0.93982524302819204     
   4.5699998978525400      ,  0.93991561438005033     
   4.5799998976290226      ,  0.94000647171522511     
   4.5899998974055052      ,  0.94009778334938165     
   4.5999998971819878      ,  0.94018951709447829     
   4.6099998969584703      ,  0.94028164026476668     
   4.6199998967349529      ,  0.94037411968338014     
   4.6299998965114355      ,  0.94046692168976331     
   4.6399998962879181      ,  0.94056001214778617     
   4.6499998960644007      ,  0.94065335645464510     
   4.6599998958408833      ,  0.94074691955042966     
   4.6699998956173658      ,  0.94084066592856741     
   4.6799998953938484      ,  0.94093455964691974     
   4.6899998951703310      ,  0.94102856433965965     
   4.6999998949468136      ,  0.94112264322992123     
   4.7099998947232962      ,  0.94121675914320069     
   4.7199998944997787      ,  0.94131087452148454     
   4.7299998942762613      ,  0.94140495143813119     
   4.7399998940527439      ,  0.94149895161347841     
   4.7499998938292265      ,  0.94159283643122105     
   4.7599998936057091      ,  0.94168656695549047     
   4.7699998933821917      ,  0.94178010394860956     
   4.7799998931586742      ,  0.94187340788961293     
   4.7899998929351568      ,  0.94196643899341703     
   4.7999998927116394      ,  0.94205915723069189     
   4.8099998924881220      ,  0.94215152234837807     
   4.8199998922646046      ,  0.94224349389085760     
   4.8299998920410872      ,  0.94233503122176188     
   4.8399998918175697      ,  0.94242609354639029     
   4.8499998915940523      ,  0.94251663993472201     
   4.8599998913705349      ,  0.94260662934502670     
   4.8699998911470175      ,  0.94269602064794655     
   4.8799998909235001      ,  0.94278477265124627     
   4.8899998906999826      ,  0.94287284412494476     
   4.8999998904764652      ,  0.94296019382700902     
   4.9099998902529478      ,  0.94304678052948099     
   4.9199998900294304      ,  0.94313256304500881     
   4.9299998898059130      ,  0.94321750025387152     
   4.9399998895823956      ,  0.94330155113127767     
   4.9499998893588781      ,  0.94338467477509247     
   4.9599998891353607      ,  0.94346683043387880     
   4.9699998889118433      ,  0.94354797753515374     
   4.9799998886883259      ,  0.94362807571402552     
   4.9899998884648085      ,  0.94370708484196719     
   4.9999998882412910      ,  0.94378496505583609     
   5.0099998880177736      ,  0.94386167678702937     
   5.0199998877942562      ,  0.94393718079081657     
   5.0299998875707388      ,  0.94401143817570743     
   5.0399998873472214      ,  0.94408441043297131     
   5.0499998871237040      ,  0.94415605946608538     
   5.0599998869001865      ,  0.94422634762028734     
   5.0699998866766691      ,  0.94429523771197921     
   5.0799998864531517      ,  0.94436269305819320     
   5.0899998862296343      ,  0.94442867750583148     
   5.0999998860061169      ,  0.94449315546078672     
   5.1099998857825994      ,  0.94455609191696743     
   5.1199998855590820      ,  0.94461745248502238     
   5.1299998853355646      ,  0.94467720342084316     
   5.1399998851120472      ,  0.94473531165376912     
   5.1499998848885298      ,  0.94479174481455641     
   5.1599998846650124      ,  0.94484647126287680     
   5.1699998844414949      ,  0.94489946011450010     
   5.1799998842179775      ,  0.94495068126803539     
   5.1899998839944601      ,  0.94500010543124779     
   5.1999998837709427      ,  0.94504770414685291     
   5.2099998835474253      ,  0.94509344981779353     
   5.2199998833239079      ,  0.94513731573195214     
   5.2299998831003904      ,  0.94517927608636887     
   5.2399998828768730      ,  0.94521930601069881     
   5.2499998826533556      ,  0.94525738159012995     
   5.2599998824298382      ,  0.94529347988759338     
   5.2699998822063208      ,  0.94532757896525299     
   5.2799998819828033      ,  0.94535965790529319     
   5.2899998817592859      ,  0.94538969682991403     
   5.2999998815357685      ,  0.94541767692057532     
   5.3099998813122511      ,  0.94544358043634757     
   5.3199998810887337      ,  0.94546739073154829     
   5.3299998808652163      ,  0.94548909227241351     
   5.3399998806416988      ,  0.94550867065291788     
   5.3499998804181814      ,  0.94552611260970953     
   5.3599998801946640      ,  0.94554140603608183     
   5.3699998799711466      ,  0.94555453999501471     
   5.3799998797476292      ,  0.94556550473126988     
   5.3899998795241117      ,  0.94557429168246820     
   5.3999998793005943      ,  0.94558089348918783     
   5.4099998790770769      ,  0.94558530400406970     
   5.4199998788535595      ,  0.94558751829984322     
   5.4299998786300421      ,  0.94558753267638673     
   5.4399998784065247      ,  0.94558534466665423     
   5.4499998781830072      ,  0.94558095304162504     
   5.4599998779594898      ,  0.94557435781415078     
   5.4699998777359724      ,  0.94556556024168481     
   5.4799998775124550      ,  0.94555456282802774     
   5.4899998772889376      ,  0.94554136932390920     
   5.4999998770654202      ,  0.94552598472651606     
   5.5099998768419027      ,  0.94550841527796137     
   5.5199998766183853      ,  0.94548866846256174     
   5.5299998763948679      ,  0.94546675300317129     
   5.5399998761713505      ,  0.94544267885635513     
   5.5499998759478331      ,  0.94541645720642786     
   5.5599998757243156      ,  0.94538810045855337     
   5.5699998755007982      ,  0.94535762223067510     
   5.5799998752772808      ,  0.94532503734440765     
   5.5899998750537634      ,  0.94529036181491166     
   5.5999998748302460      ,  0.94525361283967624     
   5.6099998746067286      ,  0.94521480878634834     
   5.6199998743832111      ,  0.94517396917946417     
   5.6299998741596937      ,  0.94513111468626843     
   5.6399998739361763      ,  0.94508626710146648     
   5.6499998737126589      ,  0.94503944933108452     
   5.6599998734891415      ,  0.94499068537534436     
   5.6699998732656240      ,  0.94494000031059633     
   5.6799998730421066      ,  0.94488742027040551     
   5.6899998728185892      ,  0.94483297242571829     
   5.6999998725950718      ,  0.94477668496410749     
   5.7099998723715544      ,  0.94471858706833478     
   5.7199998721480370      ,  0.94465870889390458     
   5.7299998719245195      ,  0.94459708154601363     
   5.7399998717010021      ,  0.94453373705561117     
   5.7499998714774847      ,  0.94446870835482133     
   5.7599998712539673      ,  0.94440202925154959     
   5.7699998710304499      ,  0.94433373440358070     
   5.7799998708069324      ,  0.94426385929182743     
   5.7899998705834150      ,  0.94419244019318826     
   5.7999998703598976      ,  0.94411951415263828     
   5.8099998701363802      ,  0.94404511895488175     
   5.8199998699128628      ,  0.94396929309546740     
   5.8299998696893454      ,  0.94389207575138323     
   5.8399998694658279      ,  0.94381350675128217     
   5.8499998692423105      ,  0.94373362654519588     
   5.8599998690187931      ,  0.94365247617396730     
   5.8699998687952757      ,  0.94357009723828777     
   5.8799998685717583      ,  0.94348653186742781     
   5.8899998683482409      ,  0.94340182268772044     
   5.8999998681247234      ,  0.94331601279079980     
   5.9099998679012060      ,  0.94322914570164618     
   5.9199998676776886      ,  0.94314126534644394     
   5.9299998674541712      ,  0.94305241602034351     
   5.9399998672306538      ,  0.94296264235515570     
   5.9499998670071363      ,  0.94287198928691551     
   5.9599998667836189      ,  0.94278050202348529     
   5.9699998665601015      ,  0.94268822601221158     
   5.9799998663365841      ,  0.94259520690754317     
   5.9899998661130667      ,  0.94250149053881727     
   5.9999998658895493      ,  0.94240712287812556     
   6.0099998656660318      ,  0.94231215000840363     
   6.0199998654425144      ,  0.94221661809162494     
   6.0299998652189970      ,  0.94212057333727817     
   6.0399998649954796      ,  0.94202406197114719     
   6.0499998647719622      ,  0.94192713020428509     
