t,theta_ec
   6.7799998484551907      ,  0.12273919558786346     
   6.7899998482316732      ,  0.12205959992239125     
   6.7999998480081558      ,  0.12136779829747246     
   6.8099998477846384      ,  0.12066385989326647     
   6.8199998475611210      ,  0.11994785510361057     
   6.8299998473376036      ,  0.11921985552898051     
   6.8399998471140862      ,  0.11847993396933051     
   6.8499998468905687      ,  0.11772816441681323     
   6.8599998466670513      ,  0.11696462204838055     
   6.8699998464435339      ,  0.11618938321826591     
   6.8799998462200165      ,  0.11540252545034885     
   6.8899998459964991      ,  0.11460412743040263     
   6.8999998457729816      ,  0.11379426899822570     
   6.9099998455494642      ,  0.11297303113965765     
   6.9199998453259468      ,  0.11214049597848066     
   6.9299998451024294      ,  0.11129674676820714     
   6.9399998448789120      ,  0.11044186788375432     
   6.9499998446553946      ,  0.10957594481300684     
   6.9599998444318771      ,  0.10869906414826790     
   6.9699998442083597      ,  0.10781131357760006     
   6.9799998439848423      ,  0.10691278187605641     
   6.9899998437613249      ,  0.10600355889680309     
   6.9999998435378075      ,  0.10508373556213396     
   7.0099998433142900      ,  0.10415340385437839     
   7.0199998430907726      ,  0.10321265680670298     
   7.0299998428672552      ,  0.10226158849380830     
   7.0399998426437378      ,  0.10130029402252137     
   7.0499998424202204      ,  0.10032886952228505     
   7.0599998421967030      ,   9.9347412135545002E-002
   7.0699998419731855      ,   9.8356020008035519E-002
   7.0799998417496681      ,   9.7354792278964916E-002
   7.0899998415261507      ,   9.6343829071101630E-002
   7.0999998413026333      ,   9.5323231480761925E-002
   7.1099998410791159      ,   9.4293101567700266E-002
   7.1199998408555984      ,   9.3253542344903365E-002
   7.1299998406320810      ,   9.2204657768288845E-002
   7.1399998404085636      ,   9.1146552726309685E-002
   7.1499998401850462      ,   9.0079333029465344E-002
   7.1599998399615288      ,   8.9003105399720742E-002
   7.1699998397380114      ,   8.7917977459834054E-002
   7.1799998395144939      ,   8.6824057722594397E-002
   7.1899998392909765      ,   8.5721455579970615E-002
   7.1999998390674591      ,   8.4610281292172046E-002
   7.2099998388439417      ,   8.3490645976622493E-002
   7.2199998386204243      ,   8.2362661596848519E-002
   7.2299998383969069      ,   8.1226440951283049E-002
   7.2399998381733894      ,   8.0082097661985555E-002
   7.2499998379498720      ,   7.8929746163279857E-002
   7.2599998377263546      ,   7.7769501690310675E-002
   7.2699998375028372      ,   7.6601480267520117E-002
   7.2799998372793198      ,   7.5425798697045243E-002
   7.2899998370558023      ,   7.4242574547037851E-002
   7.2999998368322849      ,   7.3051926139907644E-002
   7.3099998366087675      ,   7.1853972540490016E-002
   7.3199998363852501      ,   7.0648833544139547E-002
