t,e
   0.0000000000000000      ,  0.93965572373833151     
   9.9999997764825821E-003 ,  0.93974984293412400     
   1.9999999552965164E-002 ,  0.93984458575950136     
   2.9999999329447746E-002 ,  0.93993995166303301     
   3.9999999105930328E-002 ,  0.94003593948015429     
   4.9999998882412910E-002 ,  0.94013254743462382     
   5.9999998658895493E-002 ,  0.94022977314083889     
   6.9999998435378075E-002 ,  0.94032761360695938     
   7.9999998211860657E-002 ,  0.94042606523884531     
   8.9999997988343239E-002 ,  0.94052512384485210     
   9.9999997764825821E-002 ,  0.94062478464138088     
  0.10999999754130840      ,  0.94072504225930798     
  0.11999999731779099      ,  0.94082589075109602     
  0.12999999709427357      ,  0.94092732359879983     
  0.13999999687075615      ,  0.94102933372274877     
  0.14999999664723873      ,  0.94113191349109471     
  0.15999999642372131      ,  0.94123505472994917     
  0.16999999620020390      ,  0.94133874873440648     
  0.17999999597668648      ,  0.94144298628018341     
  0.18999999575316906      ,  0.94154775763596643     
  0.19999999552965164      ,  0.94165305257644194     
  0.20999999530613422      ,  0.94175886039599299     
  0.21999999508261681      ,  0.94186516992300107     
  0.22999999485909939      ,  0.94197196953480156     
  0.23999999463558197      ,  0.94207924717318703     
  0.24999999441206455      ,  0.94218699036048459     
  0.25999999418854713      ,  0.94229518621620456     
  0.26999999396502972      ,  0.94240382147418367     
  0.27999999374151230      ,  0.94251288250022747     
  0.28999999351799488      ,  0.94262235531018346     
  0.29999999329447746      ,  0.94273222558851810     
  0.30999999307096004      ,  0.94284247870724069     
  0.31999999284744263      ,  0.94295309974523778     
  0.32999999262392521      ,  0.94306407350794552     
  0.33999999240040779      ,  0.94317538454736272     
  0.34999999217689037      ,  0.94328701718236430     
  0.35999999195337296      ,  0.94339895551917929     
  0.36999999172985554      ,  0.94351118347227203     
  0.37999999150633812      ,  0.94362368478522785     
  0.38999999128282070      ,  0.94373644305197779     
  0.39999999105930328      ,  0.94384944173804208     
  0.40999999083578587      ,  0.94396266420191499     
  0.41999999061226845      ,  0.94407609371653056     
  0.42999999038875103      ,  0.94418971349076553     
  0.43999999016523361      ,  0.94430350669089880     
  0.44999998994171619      ,  0.94441745646214992     
  0.45999998971819878      ,  0.94453154595001576     
  0.46999998949468136      ,  0.94464575832168363     
  0.47999998927116394      ,  0.94476007678714791     
  0.48999998904764652      ,  0.94487448462032531     
  0.49999998882412910      ,  0.94498896517987407     
  0.50999998860061169      ,  0.94510350192985038     
  0.51999998837709427      ,  0.94521807846012640     
  0.52999998815357685      ,  0.94533267850647384     
  0.53999998793005943      ,  0.94544728597043814     
  0.54999998770654202      ,  0.94556188493873350     
  0.55999998748302460      ,  0.94567645970241965     
  0.56999998725950718      ,  0.94579099477556539     
  0.57999998703598976      ,  0.94590547491360932     
  0.58999998681247234      ,  0.94601988513114676     
  0.59999998658895493      ,  0.94613421071932602     
  0.60999998636543751      ,  0.94624843726270846     
  0.61999998614192009      ,  0.94636255065564523     
  0.62999998591840267      ,  0.94647653711805058     
  0.63999998569488525      ,  0.94659038321062328     
  0.64999998547136784      ,  0.94670407584952554     
  0.65999998524785042      ,  0.94681760232036893     
  0.66999998502433300      ,  0.94693095029159557     
  0.67999998480081558      ,  0.94704410782727688     
  0.68999998457729816      ,  0.94715706339909933     
  0.69999998435378075      ,  0.94726980589779797     
  0.70999998413026333      ,  0.94738232464383576     
  0.71999998390674591      ,  0.94749460939732466     
  0.72999998368322849      ,  0.94760665036729774     
  0.73999998345971107      ,  0.94771843822017976     
  0.74999998323619366      ,  0.94782996408751452     
  0.75999998301267624      ,  0.94794121957295041     
  0.76999998278915882      ,  0.94805219675843755     
  0.77999998256564140      ,  0.94816288820962791     
  0.78999998234212399      ,  0.94827328698054958     
  0.79999998211860657      ,  0.94838338661739674     
  0.80999998189508915      ,  0.94849318116163883     
  0.81999998167157173      ,  0.94860266515224878     
  0.82999998144805431      ,  0.94871183362712563     
  0.83999998122453690      ,  0.94882068212383786     
  0.84999998100101948      ,  0.94892920667942704     
  0.85999998077750206      ,  0.94903740382950175     
  0.86999998055398464      ,  0.94914527060651954     
  0.87999998033046722      ,  0.94925280453730276     
  0.88999998010694981      ,  0.94936000363975881     
  0.89999997988343239      ,  0.94946686641885236     
  0.90999997965991497      ,  0.94957339186176370     
  0.91999997943639755      ,  0.94967957943241799     
  0.92999997921288013      ,  0.94978542906513486     
  0.93999997898936272      ,  0.94989094115763284     
  0.94999997876584530      ,  0.94999611656334770     
  0.95999997854232788      ,  0.95010095658294957     
  0.96999997831881046      ,  0.95020546295530783     
  0.97999997809529305      ,  0.95030963784771150     
  0.98999997787177563      ,  0.95041348384545232     
  0.99999997764825821      ,  0.95051700394083516     
   1.0099999774247408      ,  0.95062020152150351     
   1.0199999772012234      ,  0.95072308035822584     
   1.0299999769777060      ,  0.95082564459216301     
   1.0399999767541885      ,  0.95092789872151862     
   1.0499999765306711      ,  0.95102984758768838     
   1.0599999763071537      ,  0.95113149636097760     
   1.0699999760836363      ,  0.95123285052581208     
   1.0799999758601189      ,  0.95133391586548055     
   1.0899999756366014      ,  0.95143469844652206     
   1.0999999754130840      ,  0.95153520460270746     
   1.1099999751895666      ,  0.95163544091866337     
   1.1199999749660492      ,  0.95173541421312979     
   1.1299999747425318      ,  0.95183513152204413     
   1.1399999745190144      ,  0.95193460008115527     
   1.1499999742954969      ,  0.95203382730862174     
   1.1599999740719795      ,  0.95213282078721262     
   1.1699999738484621      ,  0.95223158824647625     
   1.1799999736249447      ,  0.95233013754462670     
   1.1899999734014273      ,  0.95242847665044073     
   1.1999999731779099      ,  0.95252661362502855     
   1.2099999729543924      ,  0.95262455660345069     
   1.2199999727308750      ,  0.95272231377650884     
   1.2299999725073576      ,  0.95281989337236617     
   1.2399999722838402      ,  0.95291730363832228     
   1.2499999720603228      ,  0.95301455282257774     
   1.2599999718368053      ,  0.95311164915621338     
   1.2699999716132879      ,  0.95320860083517589     
   1.2799999713897705      ,  0.95330541600251728     
   1.2899999711662531      ,  0.95340210273082859     
   1.2999999709427357      ,  0.95349866900482916     
   1.3099999707192183      ,  0.95359512270430358     
   1.3199999704957008      ,  0.95369147158724277     
   1.3299999702721834      ,  0.95378772327339434     
   1.3399999700486660      ,  0.95388388522802448     
   1.3499999698251486      ,  0.95397996474619973     
   1.3599999696016312      ,  0.95407596893734059     
   1.3699999693781137      ,  0.95417190471027813     
   1.3799999691545963      ,  0.95426777875871338     
   1.3899999689310789      ,  0.95436359754718747     
   1.3999999687075615      ,  0.95445936729751135     
   1.4099999684840441      ,  0.95455509397577709     
   1.4199999682605267      ,  0.95465078327980402     
   1.4299999680370092      ,  0.95474644062732161     
   1.4399999678134918      ,  0.95484207114452513     
   1.4499999675899744      ,  0.95493767965545207     
   1.4599999673664570      ,  0.95503327067178467     
   1.4699999671429396      ,  0.95512884838347700     
   1.4799999669194221      ,  0.95522441664988056     
   1.4899999666959047      ,  0.95531997899165433     
   1.4999999664723873      ,  0.95541553858328454     
   1.5099999662488699      ,  0.95551109824637459     
   1.5199999660253525      ,  0.95560666044361253     
   1.5299999658018351      ,  0.95570222727341503     
   1.5399999655783176      ,  0.95579780046538754     
   1.5499999653548002      ,  0.95589338137647695     
   1.5599999651312828      ,  0.95598897098788416     
   1.5699999649077654      ,  0.95608456990266888     
   1.5799999646842480      ,  0.95618017834426638     
   1.5899999644607306      ,  0.95627579615555225     
   1.5999999642372131      ,  0.95637142279885901     
   1.6099999640136957      ,  0.95646705735664495     
   1.6199999637901783      ,  0.95656269853291653     
   1.6299999635666609      ,  0.95665834465554045     
   1.6399999633431435      ,  0.95675399367908964     
   1.6499999631196260      ,  0.95684964318871057     
   1.6599999628961086      ,  0.95694529040445364     
   1.6699999626725912      ,  0.95704093218659014     
   1.6799999624490738      ,  0.95713656504149625     
   1.6899999622255564      ,  0.95723218512834307     
   1.6999999620020390      ,  0.95732778826642273     
   1.7099999617785215      ,  0.95742336994326627     
   1.7199999615550041      ,  0.95751892532334293     
   1.7299999613314867      ,  0.95761444925752137     
   1.7399999611079693      ,  0.95770993629312950     
   1.7499999608844519      ,  0.95780538068466348     
   1.7599999606609344      ,  0.95790077640511784     
   1.7699999604374170      ,  0.95799611715796384     
   1.7799999602138996      ,  0.95809139638956275     
   1.7899999599903822      ,  0.95818660730237126     
   1.7999999597668648      ,  0.95828174286844925     
   1.8099999595433474      ,  0.95837679584367297     
   1.8199999593198299      ,  0.95847175878228341     
   1.8299999590963125      ,  0.95856662405204573     
   1.8399999588727951      ,  0.95866138384975597     
   1.8499999586492777      ,  0.95875603021719291     
   1.8599999584257603      ,  0.95885055505746264     
   1.8699999582022429      ,  0.95894495015171966     
   1.8799999579787254      ,  0.95903920717616864     
   1.8899999577552080      ,  0.95913331771946975     
   1.8999999575316906      ,  0.95922727330031166     
   1.9099999573081732      ,  0.95932106538531703     
   1.9199999570846558      ,  0.95941468540708963     
   1.9299999568611383      ,  0.95950812478252456     
   1.9399999566376209      ,  0.95960137493123665     
   1.9499999564141035      ,  0.95969442729409526     
   1.9599999561905861      ,  0.95978727335186320     
   1.9699999559670687      ,  0.95987990464390960     
   1.9799999557435513      ,  0.95997231278697870     
   1.9899999555200338      ,  0.96006448949386125     
   1.9999999552965164      ,  0.96015642659212352     
   2.0099999550729990      ,  0.96024811604274607     
   2.0199999548494816      ,  0.96033954995860937     
   2.0299999546259642      ,  0.96043072062293078     
   2.0399999544024467      ,  0.96052162050747858     
   2.0499999541789293      ,  0.96061224229063169     
   2.0599999539554119      ,  0.96070257887515198     
   2.0699999537318945      ,  0.96079262340576421     
   2.0799999535083771      ,  0.96088236928643678     
   2.0899999532848597      ,  0.96097181019732236     
   2.0999999530613422      ,  0.96106094011132470     
   2.1099999528378248      ,  0.96114975331038510     
   2.1199999526143074      ,  0.96123824440126138     
   2.1299999523907900      ,  0.96132640833090799     
   2.1399999521672726      ,  0.96141424040144985     
   2.1499999519437551      ,  0.96150173628455260     
   2.1599999517202377      ,  0.96158889203541587     
   2.1699999514967203      ,  0.96167570410611081     
   2.1799999512732029      ,  0.96176216935840964     
   2.1899999510496855      ,  0.96184828507603681     
   2.1999999508261681      ,  0.96193404897627466     
   2.2099999506026506      ,  0.96201945922098608     
   2.2199999503791332      ,  0.96210451442692124     
   2.2299999501556158      ,  0.96218921367544730     
   2.2399999499320984      ,  0.96227355652144786     
   2.2499999497085810      ,  0.96235754300167375     
   2.2599999494850636      ,  0.96244117364226400     
   2.2699999492615461      ,  0.96252444946554472     
   2.2799999490380287      ,  0.96260737199611746     
   2.2899999488145113      ,  0.96268994326614221     
   2.2999999485909939      ,  0.96277216581982128     
   2.3099999483674765      ,  0.96285404271718233     
   2.3199999481439590      ,  0.96293557753695080     
   2.3299999479204416      ,  0.96301677437872391     
   2.3399999476969242      ,  0.96309763786424485     
   2.3499999474734068      ,  0.96317817313791243     
   2.3599999472498894      ,  0.96325838586644308     
   2.3699999470263720      ,  0.96333828223772755     
   2.3799999468028545      ,  0.96341786895885584     
   2.3899999465793371      ,  0.96349715325327523     
   2.3999999463558197      ,  0.96357614285721105     
   2.4099999461323023      ,  0.96365484601516238     
   2.4199999459087849      ,  0.96373327147467835     
   2.4299999456852674      ,  0.96381142848021617     
   2.4399999454617500      ,  0.96388932676629568     
   2.4499999452382326      ,  0.96396697654977270     
   2.4599999450147152      ,  0.96404438852133612     
   2.4699999447911978      ,  0.96412157383630470     
   2.4799999445676804      ,  0.96419854410451733     
   2.4899999443441629      ,  0.96427531137958122     
   2.4999999441206455      ,  0.96435188814735073     
   2.5099999438971281      ,  0.96442828731359143     
   2.5199999436736107      ,  0.96450452219107952     
   2.5299999434500933      ,  0.96458060648591326     
   2.5399999432265759      ,  0.96465655428313501     
   2.5499999430030584      ,  0.96473238003178363     
   2.5599999427795410      ,  0.96480809852922467     
   2.5699999425560236      ,  0.96488372490490359     
   2.5799999423325062      ,  0.96495927460354081     
   2.5899999421089888      ,  0.96503476336769434     
   2.5999999418854713      ,  0.96511020721982788     
   2.6099999416619539      ,  0.96518562244386474     
   2.6199999414384365      ,  0.96526102556620552     
   2.6299999412149191      ,  0.96533643333637387     
   2.6399999409914017      ,  0.96541186270710677     
   2.6499999407678843      ,  0.96548733081415117     
   2.6599999405443668      ,  0.96556285495560168     
   2.6699999403208494      ,  0.96563845257096659     
   2.6799999400973320      ,  0.96571414121988230     
   2.6899999398738146      ,  0.96578993856048734     
   2.6999999396502972      ,  0.96586586232768634     
   2.7099999394267797      ,  0.96594193031102171     
   2.7199999392032623      ,  0.96601816033254129     
   2.7299999389797449      ,  0.96609457022433387     
   2.7399999387562275      ,  0.96617117780606288     
   2.7499999385327101      ,  0.96624800086238860     
   2.7599999383091927      ,  0.96632505712031858     
   2.7699999380856752      ,  0.96640236422651959     
   2.7799999378621578      ,  0.96647993972470947     
   2.7899999376386404      ,  0.96655780103304056     
   2.7999999374151230      ,  0.96663596542155372     
   2.8099999371916056      ,  0.96671444998984413     
   2.8199999369680882      ,  0.96679327164473050     
   2.8299999367445707      ,  0.96687244707825593     
   2.8399999365210533      ,  0.96695199274578292     
   2.8499999362975359      ,  0.96703192484440503     
   2.8599999360740185      ,  0.96711225929163425     
   2.8699999358505011      ,  0.96719301170440475     
   2.8799999356269836      ,  0.96727419737836584     
   2.8899999354034662      ,  0.96735583126764546     
   2.8999999351799488      ,  0.96743792796493899     
   2.9099999349564314      ,  0.96752050168209580     
   2.9199999347329140      ,  0.96760356623113386     
   2.9299999345093966      ,  0.96768713500577908     
   2.9399999342858791      ,  0.96777122096351520     
   2.9499999340623617      ,  0.96785583660815311     
   2.9599999338388443      ,  0.96794099397305411     
   2.9699999336153269      ,  0.96802670460492268     
   2.9799999333918095      ,  0.96811297954818010     
   2.9899999331682920      ,  0.96819982933005067     
   2.9999999329447746      ,  0.96828726394633602     
   3.0099999327212572      ,  0.96837529284781609     
   3.0199999324977398      ,  0.96846392492743383     
   3.0299999322742224      ,  0.96855316850819728     
   3.0399999320507050      ,  0.96864303133181651     
   3.0499999318271875      ,  0.96873352054815753     
   3.0599999316036701      ,  0.96882464270544033     
   3.0699999313801527      ,  0.96891640374128385     
   3.0799999311566353      ,  0.96900880897457542     
   3.0899999309331179      ,  0.96910186309809188     
   3.0999999307096004      ,  0.96919557017208557     
   3.1099999304860830      ,  0.96928993361860649     
   3.1199999302625656      ,  0.96938495621679299     
   3.1299999300390482      ,  0.96948064009896440     
   3.1399999298155308      ,  0.96957698674759307     
   3.1499999295920134      ,  0.96967399699318091     
   3.1599999293684959      ,  0.96977167101302575     
   3.1699999291449785      ,  0.96987000833085790     
   3.1799999289214611      ,  0.96996900781735196     
   3.1899999286979437      ,  0.97006866769156197     
   3.1999999284744263      ,  0.97016898552319875     
   3.2099999282509089      ,  0.97026995823585693     
   3.2199999280273914      ,  0.97037158211100016     
   3.2299999278038740      ,  0.97047385279297937     
   3.2399999275803566      ,  0.97057676529474057     
   3.2499999273568392      ,  0.97068031400456634     
   3.2599999271333218      ,  0.97078449269348521     
   3.2699999269098043      ,  0.97088929452365536     
   3.2799999266862869      ,  0.97099471205750443     
   3.2899999264627695      ,  0.97110073726769430     
   3.2999999262392521      ,  0.97120736154785769     
   3.3099999260157347      ,  0.97131457572414348     
   3.3199999257922173      ,  0.97142237006751309     
   3.3299999255686998      ,  0.97153073430674763     
   3.3399999253451824      ,  0.97163965764223292     
   3.3499999251216650      ,  0.97174912876038455     
   3.3599999248981476      ,  0.97185913584880890     
   3.3699999246746302      ,  0.97196966661204942     
   3.3799999244511127      ,  0.97208070828806614     
   3.3899999242275953      ,  0.97219224766520984     
   3.3999999240040779      ,  0.97230427109986817     
   3.4099999237805605      ,  0.97241676453461956     
   3.4199999235570431      ,  0.97252971351691131     
   3.4299999233335257      ,  0.97264310321827629     
   3.4399999231100082      ,  0.97275691845398726     
   3.4499999228864908      ,  0.97287114370315197     
   3.4599999226629734      ,  0.97298576312923213     
   3.4699999224394560      ,  0.97310076060094808     
   3.4799999222159386      ,  0.97321611971348643     
   3.4899999219924212      ,  0.97333182381011274     
   3.4999999217689037      ,  0.97344785600393646     
   3.5099999215453863      ,  0.97356419920007831     
   3.5199999213218689      ,  0.97368083611790590     
   3.5299999210983515      ,  0.97379774931357865     
   3.5399999208748341      ,  0.97391492120265077     
   3.5499999206513166      ,  0.97403233408287249     
   3.5599999204277992      ,  0.97414997015693050     
   3.5699999202042818      ,  0.97426781155545905     
   3.5799999199807644      ,  0.97438584035982312     
   3.5899999197572470      ,  0.97450403862505042     
   3.5999999195337296      ,  0.97462238840261928     
   3.6099999193102121      ,  0.97474087176321800     
   3.6199999190866947      ,  0.97485947081930191     
   3.6299999188631773      ,  0.97497816774756185     
   3.6399999186396599      ,  0.97509694481117448     
   3.6499999184161425      ,  0.97521578438181589     
   3.6599999181926250      ,  0.97533466896144494     
   3.6699999179691076      ,  0.97545358120375547     
   3.6799999177455902      ,  0.97557250393535599     
   3.6899999175220728      ,  0.97569142017657107     
   3.6999999172985554      ,  0.97581031316181399     
   3.7099999170750380      ,  0.97592916635966542     
   3.7199999168515205      ,  0.97604796349236411     
   3.7299999166280031      ,  0.97616668855492472     
   3.7399999164044857      ,  0.97628532583372518     
   3.7499999161809683      ,  0.97640385992456769     
   3.7599999159574509      ,  0.97652227575014927     
   3.7699999157339334      ,  0.97664055857703169     
   3.7799999155104160      ,  0.97675869403193927     
   3.7899999152868986      ,  0.97687666811746521     
   3.7999999150633812      ,  0.97699446722709360     
   3.8099999148398638      ,  0.97711207815960421     
   3.8199999146163464      ,  0.97722948813273924     
   3.8299999143928289      ,  0.97734668479615050     
   3.8399999141693115      ,  0.97746365624372045     
   3.8499999139457941      ,  0.97758039102498051     
   3.8599999137222767      ,  0.97769687815586481     
   3.8699999134987593      ,  0.97781310712871705     
   3.8799999132752419      ,  0.97792906792142131     
   3.8899999130517244      ,  0.97804475100578436     
   3.8999999128282070      ,  0.97816014735511791     
   3.9099999126046896      ,  0.97827524845095559     
   3.9199999123811722      ,  0.97839004628897386     
   3.9299999121576548      ,  0.97850453338407317     
   3.9399999119341373      ,  0.97861870277463181     
   3.9499999117106199      ,  0.97873254802584220     
   3.9599999114871025      ,  0.97884606323234524     
   3.9699999112635851      ,  0.97895924301985637     
   3.9799999110400677      ,  0.97907208254604328     
   3.9899999108165503      ,  0.97918457750052701     
   3.9999999105930328      ,  0.97929672410404633     
   4.0099999103695154      ,  0.97940851910676163     
   4.0199999101459980      ,  0.97951995978575024     
   4.0299999099224806      ,  0.97963104394165490     
