t,theta,w
   0.0000000000000000      ,  0.14000000000000001      ,   0.0000000000000000     
   4.0000000000000001E-002 ,  0.13977673101656923      ,  -5.5817245857694596E-003
   8.0000000000000002E-002 ,  0.13935232413349480      ,  -1.0610172076860786E-002
  0.12000000000000000      ,  0.13874916971230100      ,  -1.5078860529844735E-002
  0.16000000000000000      ,  0.13798986629329316      ,  -1.8982585475196392E-002
  0.20000000000000001      ,  0.13709716930118412      ,  -2.2317424802725833E-002
  0.23999999999999999      ,  0.13609393963897415      ,  -2.5080741555249093E-002
  0.28000000000000003      ,  0.13500309225497473      ,  -2.7271184599985444E-002
  0.32000000000000001      ,  0.13384754476903946      ,  -2.8888687148381519E-002
  0.35999999999999999      ,  0.13265016624513987      ,  -2.9934463097489854E-002
  0.40000000000000002      ,  0.13143372619835836      ,  -3.0411001169538009E-002
  0.44000000000000000      ,  0.13022084392512778      ,  -3.0322056830764537E-002
  0.47999999999999998      ,  0.12903393824609560      ,  -2.9672641975804572E-002
  0.52000000000000002      ,  0.12789517775130738      ,  -2.8469012369705775E-002
  0.56000000000000005      ,  0.12682643163747268      ,  -2.6718652845867184E-002
  0.59999999999999998      ,  0.12584922122688699      ,  -2.4430260264641769E-002
  0.64000000000000001      ,  0.12498467225713265      ,  -2.1613724243858545E-002
  0.68000000000000005      ,  0.12425346802997492      ,  -1.8280105678943469E-002
  0.71999999999999997      ,  0.12367580350691461      ,  -1.4441613076507639E-002
  0.76000000000000001      ,  0.12327134043767043      ,  -1.0111576731104251E-002
  0.80000000000000004      ,  0.12305916360646110      ,  -5.3044207802332597E-003
  0.83999999999999997      ,  0.12305773827936024      ,  -3.5633177521512439E-005
  0.88000000000000000      ,  0.12328486893422902      ,   5.6782663717195158E-003
  0.92000000000000004      ,  0.12375765935281595      ,   1.1819760464673125E-002
  0.95999999999999996      ,  0.12449247415257375      ,   1.8370369993945083E-002
   1.0000000000000000      ,  0.12550490183360122      ,   2.5310692025686733E-002
   1.0400000000000000      ,  0.12680971941389199      ,   3.2620439507269484E-002
   1.0800000000000001      ,  0.12842085872377829      ,   4.0278482747157354E-002
   1.1200000000000001      ,  0.13035137442810565      ,   4.8262892608184033E-002
   1.1599999999999999      ,  0.13261341384227127      ,   5.6550985354139986E-002
   1.2000000000000000      ,  0.13521818860580201      ,   6.5119369088268583E-002
   1.2400000000000000      ,  0.13817594827463425      ,   7.3943991720806318E-002
   1.2800000000000000      ,  0.14149595589067118      ,   8.3000190400923088E-002
   1.3200000000000001      ,  0.14518646558451798      ,   9.2262742346169602E-002
   1.3600000000000001      ,  0.14925470226450485      ,  0.10170591699967180     
   1.4000000000000001      ,  0.15370684344217245      ,  0.11130352944169024     
   1.4399999999999999      ,  0.15854800324127918      ,  0.12102899497766849     
   1.4800000000000000      ,  0.16378221863405645      ,  0.13085538481943207     
   1.5200000000000000      ,  0.16941243794484451      ,  0.14075548276970154     
   1.5600000000000001      ,  0.17544051165734506      ,  0.15070184281251353     
   1.6000000000000001      ,  0.18186718555748510      ,  0.16066684750350071     
   1.6400000000000001      ,  0.18869209623925726      ,  0.17062276704430404     
   1.6799999999999999      ,  0.19591376899584748      ,  0.18054181891475535     
   1.7200000000000000      ,  0.20352961811284720      ,  0.19039622792499311     
   1.7600000000000000      ,  0.21153594957434801      ,  0.20015828653752060     
   1.8000000000000000      ,  0.21992796618621127      ,  0.20980041529658111     
   1.8400000000000001      ,  0.22869977511378520      ,  0.21929522318934824     
   1.8800000000000001      ,  0.23784439782380842      ,  0.22861556775058053     
   1.9199999999999999      ,  0.24735378241220327      ,  0.23773461470987126     
   1.9600000000000000      ,  0.25721881829095367      ,  0.24662589696876000     
   2.0000000000000000      ,  0.26742935319831790      ,  0.25526337268410582     
   2.0400000000000000      ,  0.27797421248730203      ,  0.26362148222460347     
   2.0800000000000001      ,  0.28884122063768247      ,  0.27167520375951065     
   2.1200000000000001      ,  0.30001722492699795      ,  0.27940010723288738     
   2.1600000000000001      ,  0.31148812118592850      ,  0.28677240647326424     
   2.2000000000000002      ,  0.32323888155344660      ,  0.29376900918795240     
   2.2400000000000002      ,  0.33525358413718498      ,  0.30036756459345920     
   2.2800000000000002      ,  0.34751544447474098      ,  0.30654650843890024     
   2.3199999999999998      ,  0.36000684868226412      ,  0.31228510518807873     
   2.3599999999999999      ,  0.37270938816779009      ,  0.31756348713814914     
   2.3999999999999999      ,  0.38560389577853188      ,  0.32236269026854480     
   2.4399999999999999      ,  0.39867048324385634      ,  0.32666468663311088     
   2.4800000000000000      ,  0.41188857976909848      ,  0.33045241313105356     
   2.5200000000000000      ,  0.42523697162982776      ,  0.33370979651823246     
   2.5600000000000001      ,  0.43869384261179767      ,  0.33642177454924799     
   2.6000000000000001      ,  0.45223681513869418      ,  0.33857431317241221     
   2.6400000000000001      ,  0.46584299192804085      ,  0.34015441973366606     
   2.6800000000000002      ,  0.47948899801529687      ,  0.34115015218140066     
   2.7200000000000002      ,  0.49315102298735597      ,  0.34155062430147715     
   2.7600000000000002      ,  0.50680486326935636      ,  0.34134600705000856     
   2.8000000000000003      ,  0.52042596431296140      ,  0.34052752609012582     
   2.8399999999999999      ,  0.53398946254005897      ,  0.33908745567743898     
   2.8799999999999999      ,  0.54747022690312541      ,  0.33701910907666044     
   2.9199999999999999      ,  0.56084289993225822      ,  0.33431682572832150     
   2.9600000000000000      ,  0.57408193814902408      ,  0.33097595541914671     
   3.0000000000000000      ,  0.58716165173870183      ,  0.32699283974194371     
   3.0400000000000000      ,  0.60005624338511576      ,  0.32236479116034750     
