t,theta,w
   0.0000000000000000      ,  0.14000000000000001      ,   0.0000000000000000     
   4.0000000000000001E-002 ,  0.13977673101656923      ,  -5.5817245857694596E-003
   8.0000000000000002E-002 ,  0.13935634297519656      ,  -1.0509701034316934E-002
  0.12000000000000000      ,  0.13876475997495366      ,  -1.4789575006072291E-002
  0.16000000000000000      ,  0.13802762862338752      ,  -1.8428283789153246E-002
  0.20000000000000001      ,  0.13717026787366229      ,  -2.1434018743130952E-002
  0.23999999999999999      ,  0.13621762041514146      ,  -2.3816186463021086E-002
  0.28000000000000003      ,  0.13519420566687806      ,  -2.5585368706584850E-002
  0.32000000000000001      ,  0.13412407442168311      ,  -2.6753281129873459E-002
  0.35999999999999999      ,  0.13303076518652712      ,  -2.7332730878900018E-002
  0.40000000000000002      ,  0.13193726226296387      ,  -2.7337573089081225E-002
  0.44000000000000000      ,  0.13086595560902858      ,  -2.6782666348382049E-002
  0.47999999999999998      ,  0.12983860252164200      ,  -2.5683827184664290E-002
  0.52000000000000002      ,  0.12887629117594776      ,  -2.4057783642355807E-002
  0.56000000000000005      ,  0.12799940605522692      ,  -2.1922128018021025E-002
  0.59999999999999998      ,  0.12722759530208463      ,  -1.9295268828557310E-002
  0.64000000000000001      ,  0.12657974001850744      ,  -1.6196382089429761E-002
  0.68000000000000005      ,  0.12607392553916791      ,  -1.2645361983488134E-002
  0.71999999999999997      ,  0.12572741469903134      ,  -8.6627710034143414E-003
  0.76000000000000001      ,  0.12555662311292370      ,  -4.2697896526909017E-003
  0.80000000000000004      ,  0.12557709648127760      ,   5.1183420884731365E-004
  0.83999999999999997      ,  0.12580348993280932      ,   5.6598362882933108E-003
  0.88000000000000000      ,  0.12624954941142047      ,   1.1151486965278474E-002
  0.92000000000000004      ,  0.12692809511118186      ,   1.6963642494035019E-002
  0.95999999999999996      ,  0.12785100695986645      ,   2.3072796217114517E-002
   1.0000000000000000      ,  0.12902921214816304      ,   2.9455129707414360E-002
   1.0400000000000000      ,  0.13047267469843804      ,   3.6086563756875127E-002
   1.0800000000000001      ,  0.13219038706372127      ,   4.2942809132080470E-002
   1.1200000000000001      ,  0.13419036374447774      ,   4.9999417018911779E-002
   1.1599999999999999      ,  0.13647963690768897      ,   5.7231829080281099E-002
   1.2000000000000000      ,  0.13906425398979672      ,   6.4615427052693949E-002
   1.2400000000000000      ,  0.14194927726215256      ,   7.2125581808896264E-002
   1.2800000000000000      ,  0.14513878533475527      ,   7.9737701815067730E-002
   1.3200000000000001      ,  0.14863587657123067      ,   8.7427280911885397E-002
   1.3600000000000001      ,  0.15244267438520112      ,   9.5169945349261001E-002
   1.4000000000000001      ,  0.15656033438538669      ,  0.10294150000463911     
   1.4399999999999999      ,  0.16098905333396404      ,  0.11071797371443415     
   1.4800000000000000      ,  0.16572807987986440      ,  0.11847566364750878     
   1.5200000000000000      ,  0.17077572702580829      ,  0.12619117864859705     
   1.5600000000000001      ,  0.17612938628494096      ,  0.13384148147831679     
   1.6000000000000001      ,  0.18178554347994003      ,  0.14140392987497680     
   1.6400000000000001      ,  0.18773979613441444      ,  0.14885631636186009     
   1.6799999999999999      ,  0.19398687240330095      ,  0.15617690672216258     
   1.7200000000000000      ,  0.20052065148579715      ,  0.16334447706240496     
   1.7600000000000000      ,  0.20733418546115864      ,  0.17033834938403711     
   1.8000000000000000      ,  0.21441972248444860      ,  0.17713842558224865     
   1.8400000000000001      ,  0.22176873127608104      ,  0.18372521979081100     
   1.8800000000000001      ,  0.22937192683577035      ,  0.19007988899223227     
   1.9199999999999999      ,  0.23721929730831917      ,  0.19618426181372073     
   1.9600000000000000      ,  0.24530013192558048      ,  0.20202086543153255     
   2.0000000000000000      ,  0.25360304994595317      ,  0.20757295050931751     
   2.0400000000000000      ,  0.26211603050995907      ,  0.21282451410014699     
   2.0800000000000001      ,  0.27082644332784178      ,  0.21776032044706833     
   2.1200000000000001      ,  0.27972108011277430      ,  0.22236591962331312     
   2.1600000000000001      ,  0.28878618667120248      ,  0.22662766396070502     
   2.2000000000000002      ,  0.29800749556013656      ,  0.23053272222335208     
   2.2400000000000002      ,  0.30737025921986982      ,  0.23406909149333158     
   2.2800000000000002      ,  0.31685928348969855      ,  0.23722560674571794     
   2.3199999999999998      ,  0.32645896141377373      ,  0.23999194810187952     
   2.3599999999999999      ,  0.33615330724426840      ,  0.24235864576236674     
   2.3999999999999999      ,  0.34592599054962042      ,  0.24431708263380020     
   2.4399999999999999      ,  0.35576037033673213      ,  0.24585949467779222     
   2.4800000000000000      ,  0.36563952909768932      ,  0.24697896902392993     
   2.5200000000000000      ,  0.37554630669381067      ,  0.24766943990303406     
   2.5600000000000001      ,  0.38546333399265437      ,  0.24792568247109276     
   2.6000000000000001      ,  0.39537306617698476      ,  0.24774330460825961     
   2.6400000000000001      ,  0.40525781564862079      ,  0.24711873679090077     
   2.6800000000000002      ,  0.41509978445452805      ,  0.24604922014768188     
   2.7200000000000002      ,  0.42488109616744452      ,  0.24453279282291088     
   2.7600000000000002      ,  0.43458382715870919      ,  0.24256827478161735     
   2.8000000000000003      ,  0.44419003720674854      ,  0.24015525120098388     
   2.8399999999999999      ,  0.45368179939081243      ,  0.23729405460159733     
   2.8799999999999999      ,  0.46304122922598950      ,  0.23398574587942655     
   2.9199999999999999      ,  0.47225051300220311      ,  0.23023209440534020     
   2.9600000000000000      ,  0.48129193529673381      ,  0.22603555736326791     
   3.0000000000000000      ,  0.49014790563676214      ,  0.22139925850070827     
   3.0400000000000000      ,  0.49880098429540848      ,  0.21632696646615787     
